   170    0.48675E+04    0.84818E+00    0.00000E+00   -0.38870E+02    0.59453E-07    0.18930E-03   -0.67741E-06
   171    0.48933E+04    0.83779E+00    0.00000E+00   -0.38342E+02    0.59106E-07    0.18757E-03   -0.67285E-06
   172    0.49186E+04    0.82729E+00    0.00000E+00   -0.37788E+02    0.58763E-07    0.18586E-03   -0.66775E-06
   173    0.49435E+04    0.81670E+00    0.00000E+00   -0.37207E+02    0.58423E-07    0.18417E-03   -0.66203E-06
   174    0.49681E+04    0.80630E+00    0.00000E+00   -0.36600E+02    0.58086E-07    0.18251E-03   -0.65565E-06
   175    0.49923E+04    0.79581E+00    0.00000E+00   -0.35965E+02    0.57752E-07    0.18087E-03   -0.64853E-06
   176    0.50159E+04    0.78544E+00    0.00000E+00   -0.35303E+02    0.57420E-07    0.17925E-03   -0.64064E-06
   177    0.50391E+04    0.77513E+00    0.00000E+00   -0.34615E+02    0.57092E-07    0.17765E-03   -0.63200E-06
   178    0.50619E+04    0.76509E+00    0.00000E+00   -0.33900E+02    0.56767E-07    0.17608E-03   -0.62264E-06
   179    0.50842E+04    0.75504E+00    0.00000E+00   -0.33157E+02    0.56444E-07    0.17453E-03   -0.61260E-06
   180    0.51062E+04    0.74518E+00    0.00000E+00   -0.32389E+02    0.56124E-07    0.17300E-03   -0.60192E-06
   181    0.51276E+04    0.73553E+00    0.00000E+00   -0.31595E+02    0.55807E-07    0.17149E-03   -0.59062E-06
   182    0.51486E+04    0.72617E+00    0.00000E+00   -0.30774E+02    0.55493E-07    0.17000E-03   -0.57875E-06
   183    0.51690E+04    0.71700E+00    0.00000E+00   -0.29927E+02    0.55182E-07    0.16853E-03   -0.56635E-06
   184    0.51891E+04    0.70812E+00    0.00000E+00   -0.29054E+02    0.54873E-07    0.16708E-03   -0.55344E-06
   185    0.52086E+04    0.69967E+00    0.00000E+00   -0.28157E+02    0.54567E-07    0.16564E-03   -0.54006E-06
   186    0.52274E+04    0.69151E+00    0.00000E+00   -0.27232E+02    0.54263E-07    0.16423E-03   -0.52626E-06
   187    0.52460E+04    0.68379E+00    0.00000E+00   -0.26282E+02    0.53963E-07    0.16283E-03   -0.51206E-06
   188    0.52640E+04    0.67648E+00    0.00000E+00   -0.25309E+02    0.53664E-07    0.16145E-03   -0.49751E-06
   189    0.52815E+04    0.66963E+00    0.00000E+00   -0.24309E+02    0.53369E-07    0.16008E-03   -0.48263E-06
   190    0.52987E+04    0.66329E+00    0.00000E+00   -0.23287E+02    0.53076E-07    0.15873E-03   -0.46746E-06
   191    0.53151E+04    0.65748E+00    0.00000E+00   -0.22238E+02    0.52785E-07    0.15739E-03   -0.45204E-06
   192    0.53311E+04    0.65223E+00    0.00000E+00   -0.21165E+02    0.52497E-07    0.15607E-03   -0.43641E-06
   193    0.53465E+04    0.64757E+00    0.00000E+00   -0.20070E+02    0.52211E-07    0.15476E-03   -0.42060E-06
   194    0.53615E+04    0.64356E+00    0.00000E+00   -0.18951E+02    0.51928E-07    0.15347E-03   -0.40464E-06
   195    0.53759E+04    0.64021E+00    0.00000E+00   -0.17809E+02    0.51647E-07    0.15218E-03   -0.38858E-06
   196    0.53897E+04    0.63756E+00    0.00000E+00   -0.16644E+02    0.51369E-07    0.15091E-03   -0.37244E-06
   197    0.54031E+04    0.63568E+00    0.00000E+00   -0.15458E+02    0.51093E-07    0.14965E-03   -0.35627E-06
   198    0.54159E+04    0.63456E+00    0.00000E+00   -0.14249E+02    0.50819E-07    0.14841E-03   -0.34010E-06
   199    0.54282E+04    0.63427E+00    0.00000E+00   -0.13019E+02    0.50547E-07    0.14717E-03   -0.32396E-06
   200    0.54400E+04    0.63481E+00    0.00000E+00   -0.11768E+02    0.50278E-07    0.14594E-03   -0.30790E-06
